"fecha";"ganadero";"ruta";"litros_leche";"kg_mg_leche";"kg_mp_leche"
2020-05-04;1;"ruta01";652;24,5301111445981;20,8155424219746
2020-05-04;2;"ruta01";652;24,9012356980903;20,6354526604135
2020-05-04;3;"ruta01";651;25,6394122581969;20,9170756054109
2020-05-04;4;"ruta01";650;25,298238148712;20,6556239248352
2020-05-04;5;"ruta01";651;24,3438758360744;20,7669309564627
2020-05-04;6;"ruta01";651;24,6688056068977;20,7807032502668
2020-05-04;7;"ruta01";650;24,5599902928149;20,7552595063117
2020-05-04;8;"ruta01";650;24,5100764096203;21,012077468408
2020-05-04;9;"ruta01";651;24,4473695591286;20,4996010344407
2020-05-04;10;"ruta01";650;24,1682881931527;20,9863732349909
2020-05-05;1;"ruta01";651;24,6602692458804;20,6912188565926
2020-05-05;2;"ruta01";652;24,5916086704219;20,6912977458107
2020-05-05;3;"ruta01";652;24,5538877196255;20,6103382799165
2020-05-05;4;"ruta01";651;24,141832798642;21,0088709987902
2020-05-05;5;"ruta01";649;25,039862798038;20,7607461138407
2020-05-05;6;"ruta01";651;24,6828982101948;20,684987239739
2020-05-05;7;"ruta01";652;24,7255834770503;20,8233429903832
2020-05-05;8;"ruta01";651;24,551595611057;20,6724695386645
2020-05-05;9;"ruta01";650;25,2984592473939;20,7017727505053
2020-05-05;10;"ruta01";652;24,5563923522529;20,9495741213208
2020-05-06;1;"ruta01";651;25,023419787185;20,8013317092886
2020-05-06;2;"ruta01";651;25,209746822676;20,8736980654196
2020-05-06;3;"ruta01";651;24,2728637228926;20,5972765462137
2020-05-06;4;"ruta01";652;24,2945791975417;20,7641943104112
2020-05-06;5;"ruta01";652;24,7181755657613;20,7358205607802
2020-05-06;6;"ruta01";652;25,2461850263968;20,9729714863596
2020-05-06;7;"ruta01";651;24,7108255341684;20,9174728749628
2020-05-06;8;"ruta01";652;24,8878642532317;21,0993824607607
2020-05-06;9;"ruta01";651;24,9185576004849;20,3658817704734
2020-05-06;10;"ruta01";652;24,3801984160594;20,8127098913346
2020-05-07;1;"ruta01";652;24,7541851446637;20,9753243679656
2020-05-07;2;"ruta01";649;24,7166149774275;20,9045311162572
2020-05-07;3;"ruta01";651;24,7676463694324;20,9051772896743
2020-05-07;4;"ruta01";651;25,1384864745259;20,8427254992278
2020-05-07;5;"ruta01";650;24,8252307279046;20,6475388606169
2020-05-07;6;"ruta01";653;25,2741806102755;20,7321887868372
2020-05-07;7;"ruta01";651;24,2417135664163;20,8430932580385
2020-05-07;8;"ruta01";652;24,6961883801829;21,0566345662127
2020-05-07;9;"ruta01";651;24,6031175370769;20,8711297650738
2020-05-07;10;"ruta01";650;24,3266873430443;20,9015976794078
2020-05-08;1;"ruta01";652;24,7038552748795;20,578867388273
2020-05-08;2;"ruta01";650;24,6011126122618;20,617319522041
2020-05-08;3;"ruta01";651;25,1260643312754;20,7332891821992
2020-05-08;4;"ruta01";651;24,4880579053102;20,7802121466049
2020-05-08;5;"ruta01";650;25,1518046507577;20,7266213331641
2020-05-08;6;"ruta01";650;24,4747051077311;20,9955050618103
2020-05-08;7;"ruta01";651;24,6310254768523;20,503238751357
2020-05-08;8;"ruta01";651;24,2587141940045;20,9188793913824
2020-05-08;9;"ruta01";650;24,6192135648578;20,8901706421506
2020-05-08;10;"ruta01";652;24,3683236671621;20,4070359181919
2020-05-09;1;"ruta01";650;24,3629240879009;20,9903216773632
2020-05-09;2;"ruta01";651;24,9952867598558;20,9898699250741
2020-05-09;3;"ruta01";652;23,7079957436714;20,9981271624587
2020-05-09;4;"ruta01";653;25,2973778367694;20,974532310659
2020-05-09;5;"ruta01";651;25,2438226701254;20,8666986704229
2020-05-09;6;"ruta01";652;24,8003669005717;20,6088914916544
2020-05-09;7;"ruta01";649;24,6842703374311;20,2503462998036
2020-05-09;8;"ruta01";651;23,963436911668;20,7862084190203
2020-05-09;9;"ruta01";652;24,8120718855822;20,8562775798254
2020-05-09;10;"ruta01";653;24,8294192944122;20,5903366875663
2020-05-10;1;"ruta01";653;25,1379158984067;20,754097898823
2020-05-10;2;"ruta01";653;24,5319741681722;20,8468070002731
2020-05-10;3;"ruta01";652;25,5852026077083;21,169784607449
2020-05-10;4;"ruta01";650;24,6438922276752;20,6172038370352
2020-05-10;5;"ruta01";650;24,51297286891;20,6972358308982
2020-05-10;6;"ruta01";652;24,6858727480473;20,8258596239653
2020-05-10;7;"ruta01";651;24,7911371155863;20,6208004517158
2020-05-10;8;"ruta01";651;24,4682718664586;20,900441462152
2020-05-10;9;"ruta01";650;24,8653949059957;20,6114416189402
2020-05-10;10;"ruta01";651;24,481413103596;20,6003184231317
2020-05-11;1;"ruta01";650;24,2475443094351;20,4170698987291
2020-05-11;2;"ruta01";651;25,2944208350256;20,9991574938642
2020-05-11;3;"ruta01";651;24,5400937397481;20,5310462327014
2020-05-11;4;"ruta01";652;24,4004346933768;20,8762996972338
2020-05-11;5;"ruta01";651;24,8170627006593;20,6696426248021
2020-05-11;6;"ruta01";652;24,651455495757;20,8900945305727
2020-05-11;7;"ruta01";652;24,3132857272068;20,8821444551991
2020-05-11;8;"ruta01";651;25,0326971680171;20,677313985938
2020-05-11;9;"ruta01";650;24,5345148889345;20,7651391950404
2020-05-11;10;"ruta01";650;24,0655731162896;20,563051063376
2020-05-12;1;"ruta01";652;25,1582668696107;20,8678401967723
2020-05-12;2;"ruta01";651;24,8230750760036;20,7733601817359
2020-05-12;3;"ruta01";651;25,2390914660403;20,5158040214166
2020-05-12;4;"ruta01";649;24,225840001228;20,5377950752457
2020-05-12;5;"ruta01";653;24,922609019383;21,2063264375281
2020-05-12;6;"ruta01";651;24,4779826168653;20,9394827546491
2020-05-12;7;"ruta01";650;24,5796937519855;20,9349748892004
2020-05-12;8;"ruta01";650;24,5428707836298;20,7504890043931
2020-05-12;9;"ruta01";652;24,4373225143;20,6783947071939
2020-05-12;10;"ruta01";652;24,7152733763297;20,856312850427
2020-05-13;1;"ruta01";653;24,684487912463;20,8423009338148
2020-05-13;2;"ruta01";653;25,3234414588969;20,902282886054
2020-05-13;3;"ruta01";652;24,1136388124395;21,1879894357206
2020-05-13;4;"ruta01";654;24,5533718241944;20,5640831519806
2020-05-13;5;"ruta01";651;24,8932062312627;20,6622591619306
2020-05-13;6;"ruta01";652;25,0119347544054;20,9032508010422
2020-05-13;7;"ruta01";651;24,6733606794003;20,7050577902923
2020-05-13;8;"ruta01";653;23,8419529685376;20,7844689562378
2020-05-13;9;"ruta01";652;25,0657312336469;20,7729999020033
2020-05-13;10;"ruta01";650;24,7076788189135;20,8050330865162
2020-05-14;1;"ruta01";652;25,2280924626266;20,9309510403348
2020-05-14;2;"ruta01";651;24,6920185352585;20,6670125646393
2020-05-14;3;"ruta01";650;24,8455936703381;20,9609408622311
2020-05-14;4;"ruta01";651;25,1419081744459;20,7563324637838
2020-05-14;5;"ruta01";651;24,0356148572686;20,9149279673292
2020-05-14;6;"ruta01";653;24,8427448946879;20,9560300912182
2020-05-14;7;"ruta01";651;24,8563962730103;20,8354261923703
2020-05-14;8;"ruta01";651;24,9139648624248;20,7627700881011
2020-05-14;9;"ruta01";651;24,6892068220159;20,7167271904099
2020-05-14;10;"ruta01";652;24,57053843079;20,9445943578248
2020-05-15;1;"ruta01";652;24,4803442155505;20,6128501447592
2020-05-15;2;"ruta01";650;24,2929811187455;20,7228490558227
2020-05-15;3;"ruta01";651;24,3927371258668;20,6299785166277
2020-05-15;4;"ruta01";651;24,3481487693821;20,7390343138186
2020-05-15;5;"ruta01";651;24,7332723911964;20,7753204913953
2020-05-15;6;"ruta01";652;24,6691256074346;20,7563330239867
2020-05-15;7;"ruta01";653;24,6129928323004;20,8926620289845
2020-05-15;8;"ruta01";651;24,2242604463867;20,5565366964871
2020-05-15;9;"ruta01";653;25,0621885612467;20,8446340793847
2020-05-15;10;"ruta01";652;24,8408890635241;20,8123232584896
2020-05-16;1;"ruta01";652;24,758945502687;20,9564669365992
2020-05-16;2;"ruta01";651;24,0431147792463;20,7180958743202
2020-05-16;3;"ruta01";652;24,3504044854802;20,9803573769746
2020-05-16;4;"ruta01";651;25,3545738006303;20,5719987074777
2020-05-16;5;"ruta01";651;24,6272959039475;20,7617370341546
2020-05-16;6;"ruta01";650;24,5465007992245;20,9755516456882
2020-05-16;7;"ruta01";652;24,8588915028515;20,7001003333854
2020-05-16;8;"ruta01";652;24,7932687238177;20,3195253148581
2020-05-16;9;"ruta01";651;24,9473716540326;20,7581361546743
2020-05-16;10;"ruta01";650;24,6733710596733;20,6591200239254
2020-05-17;1;"ruta01";651;24,2766339597932;20,5757686963617
2020-05-17;2;"ruta01";651;25,4380704439304;20,7226082025562
2020-05-17;3;"ruta01";651;25,3127334758721;20,7031930098686
2020-05-17;4;"ruta01";650;24,6577534873702;20,6206321264612
2020-05-17;5;"ruta01";652;24,3558487053345;20,7905111292652
2020-05-17;6;"ruta01";651;24,5891906916122;21,0253658345603
2020-05-17;7;"ruta01";651;24,4946884920276;20,5156762163143
2020-05-17;8;"ruta01";653;24,8604047678178;20,9957912244953
2020-05-17;9;"ruta01";652;25,0333936046029;20,9864047977975
2020-05-17;10;"ruta01";653;24,5236352620225;20,455756892793
2020-05-18;1;"ruta01";653;23,8790907583767;20,6516188913717
2020-05-18;2;"ruta01";650;25,1159750311161;20,968104216171
2020-05-18;3;"ruta01";650;25,1662023598948;20,7398253471789
2020-05-18;4;"ruta01";651;24,7152464838045;20,99108068882
2020-05-18;5;"ruta01";651;24,7952060461242;20,8756512130418
2020-05-18;6;"ruta01";651;24,913457928621;20,7855108174297
2020-05-18;7;"ruta01";652;25,0723147618718;20,882760101802
2020-05-18;8;"ruta01";651;24,5854208804957;20,8210310402006
2020-05-18;9;"ruta01";651;25,1128175314022;20,5434845347272
2020-05-18;10;"ruta01";652;24,9112984756327;20,9037730925267
2020-05-19;1;"ruta01";652;24,8725695003491;20,7026812907307
2020-05-19;2;"ruta01";655;24,3690151234703;21,0972027258731
2020-05-19;3;"ruta01";653;24,9260322500819;20,8153757917126
2020-05-19;4;"ruta01";651;24,9956285693546;20,6831580481777
2020-05-19;5;"ruta01";651;24,5723506495646;20,862181588921
2020-05-19;6;"ruta01";652;24,7073224191803;20,5485414489242
2020-05-19;7;"ruta01";652;24,8341042864186;20,9368881699687
2020-05-19;8;"ruta01";650;25,2881429574182;20,9046309123838
2020-05-19;9;"ruta01";652;24,1941663237195;20,6861257488847
2020-05-19;10;"ruta01";651;23,983616927394;20,5337715870748
2020-05-20;1;"ruta01";651;24,1155650703128;20,5221082704283
2020-05-20;2;"ruta01";651;25,0801002505603;20,7660863821849
2020-05-20;3;"ruta01";651;24,9692246569722;20,8370491232874
2020-05-20;4;"ruta01";652;23,7550734241707;20,943504306348
2020-05-20;5;"ruta01";652;25,3347640568441;20,9835561251398
2020-05-20;6;"ruta01";655;24,5663926852589;20,839564566341
2020-05-20;7;"ruta01";651;24,9028293517002;20,7428878105497
2020-05-20;8;"ruta01";651;25,014809359391;20,8958451515353
2020-05-20;9;"ruta01";653;24,8159093661034;20,6592443464029
2020-05-20;10;"ruta01";651;25,1834788789176;20,6064409822397
2020-05-21;1;"ruta01";652;24,9875666941768;20,885088221039
2020-05-21;2;"ruta01";650;24,5383399201128;20,3331670137406
2020-05-21;3;"ruta01";652;24,676825877352;21,0489177100543
2020-05-21;4;"ruta01";652;24,2270004917622;20,7674127638992
2020-05-21;5;"ruta01";650;24,885749320288;20,6768223337564
2020-05-21;6;"ruta01";653;24,1530494832997;20,7032914274378
2020-05-21;7;"ruta01";653;24,394742679768;20,5988401753987
2020-05-21;8;"ruta01";653;24,5863130819115;20,7862147604615
2020-05-21;9;"ruta01";651;25,182198091164;20,7217134416019
2020-05-21;10;"ruta01";653;24,3374311795348;20,8078362086902
2020-05-22;1;"ruta01";650;24,3318897815228;20,7685074006134
2020-05-22;2;"ruta01";652;24,9540061244549;20,6827404246149
2020-05-22;3;"ruta01";652;24,3265513429865;20,9416456852297
2020-05-22;4;"ruta01";651;24,7528521469512;20,7780804014082
2020-05-22;5;"ruta01";650;24,155792149067;20,7075357682993
2020-05-22;6;"ruta01";650;24,3754739009614;20,8205730790018
2020-05-22;7;"ruta01";651;25,2930417448116;20,6256964706305
2020-05-22;8;"ruta01";652;24,2390831819686;20,6058911909894
2020-05-22;9;"ruta01";651;24,6343149290724;20,8651202574264
2020-05-22;10;"ruta01";651;24,4737056132843;20,805209799569
2020-05-23;1;"ruta01";653;24,7866336683735;20,7589004132994
2020-05-23;2;"ruta01";652;24,3261487996001;20,8722351260402
2020-05-23;3;"ruta01";651;24,6971065164214;20,7840323484698
2020-05-23;4;"ruta01";650;24,6913668849327;20,6960661448912
2020-05-23;5;"ruta01";650;25,0651551174018;20,4022484236843
2020-05-23;6;"ruta01";651;24,891640643788;20,8420781272282
2020-05-23;7;"ruta01";651;24,359176253798;20,7231317184363
2020-05-23;8;"ruta01";652;24,3502141414746;20,5919739225486
2020-05-23;9;"ruta01";651;24,6181812355444;20,8867206589419
2020-05-23;10;"ruta01";649;24,8309745678253;20,7040297071394
2020-05-24;1;"ruta01";651;24,7848852351145;20,888791666228
2020-05-24;2;"ruta01";652;24,3092104970476;20,8395325244951
2020-05-24;3;"ruta01";652;24,8185765394588;20,5993620702002
2020-05-24;4;"ruta01";652;24,9204572931175;20,6202421390785
2020-05-24;5;"ruta01";650;24,3073196488466;20,8883045148422
2020-05-24;6;"ruta01";650;24,6688718723201;20,3637039770675
2020-05-24;7;"ruta01";651;24,9543292217965;20,5982829719645
2020-05-24;8;"ruta01";652;24,9057007938212;20,7146688480539
2020-05-24;9;"ruta01";652;24,7171155603594;20,6794293250736
2020-05-24;10;"ruta01";653;24,5817177504835;21,3636482227489
2020-05-25;1;"ruta01";653;24,7791974565998;20,7692421196174
2020-05-25;2;"ruta01";650;24,8357337946265;20,9032280725498
2020-05-25;3;"ruta01";651;24,7945006254653;20,5553719028112
2020-05-25;4;"ruta01";651;24,886200114778;20,6902804701804
2020-05-25;5;"ruta01";652;24,8614834714405;20,7871436394869
2020-05-25;6;"ruta01";651;24,574031622369;20,6708799746981
2020-05-25;7;"ruta01";652;24,4831377579592;20,8915991842188
2020-05-25;8;"ruta01";653;24,8273548683224;20,7851504894679
2020-05-25;9;"ruta01";651;24,6005088008091;20,5993045929964
2020-05-25;10;"ruta01";653;24,8255446794052;20,7488043506764
2020-05-26;1;"ruta01";652;24,7822779938777;20,9643362773489
2020-05-26;2;"ruta01";650;24,012368440922;20,8883209509797
2020-05-26;3;"ruta01";651;24,9911512191357;20,701022409438
2020-05-26;4;"ruta01";651;24,8652886868087;20,6421210703195
2020-05-26;5;"ruta01";652;25,0225651672087;21,0396909062361
2020-05-26;6;"ruta01";651;24,7756416965007;20,9245740029631
2020-05-26;7;"ruta01";651;24,5245003705593;20,681990610404
2020-05-26;8;"ruta01";651;24,80562579996;20,4120562564755
2020-05-26;9;"ruta01";650;24,1790314140167;20,6283079266261
2020-05-26;10;"ruta01";651;24,6504989657117;20,8166175305986
2020-05-27;1;"ruta01";651;24,6800744104078;20,8369773069914
2020-05-27;2;"ruta01";652;24,3315081059587;20,4666851348576
2020-05-27;3;"ruta01";653;25,0732763305632;20,8447036932699
2020-05-27;4;"ruta01";652;24,8660173126293;20,4006527605322
2020-05-27;5;"ruta01";651;24,2346348362137;20,7990620121297
2020-05-27;6;"ruta01";651;24,5547744969394;20,7306420994815
2020-05-27;7;"ruta01";651;24,3534047220925;20,661593835028
2020-05-27;8;"ruta01";652;24,4439672408714;20,6312999943475
2020-05-27;9;"ruta01";652;25,001335520419;21,0216323374654
2020-05-27;10;"ruta01";650;24,0580346869409;20,768153061646
2020-05-28;1;"ruta01";652;24,1072591827511;20,7075839311565
2020-05-28;2;"ruta01";650;24,3343898326006;20,7544481408165
2020-05-28;3;"ruta01";653;24,64143917719;20,8658613963562
2020-05-28;4;"ruta01";653;24,7459422250915;20,8542911114273
2020-05-28;5;"ruta01";652;23,9980854413868;20,6551891614449
2020-05-28;6;"ruta01";652;24,821797042345;21,0670092128979
2020-05-28;7;"ruta01";654;24,9033936819256;21,280498204243
2020-05-28;8;"ruta01";652;24,7255613045092;20,7962601690582
2020-05-28;9;"ruta01";652;24,7164674705242;20,7912779533061
2020-05-28;10;"ruta01";651;25,0059305158136;20,5190607204918
2020-05-29;1;"ruta01";651;24,3117430645589;20,5707619656934
2020-05-29;2;"ruta01";652;24,9222097844147;20,6875853988255
2020-05-29;3;"ruta01";652;24,5800932285615;20,7353241521125
2020-05-29;4;"ruta01";651;24,5275526904214;20,9365453511073
2020-05-29;5;"ruta01";650;24,7880555260725;20,4763081132498
2020-05-29;6;"ruta01";651;24,9253668486317;20,9366881445934
2020-05-29;7;"ruta01";653;24,8699961467145;21,1369192321127
2020-05-29;8;"ruta01";652;24,8062983156493;20,9944010557241
2020-05-29;9;"ruta01";652;24,858975364371;20,5940725896817
2020-05-29;10;"ruta01";652;24,8434756747518;20,7211141623387
2020-05-30;1;"ruta01";651;25,0015864354733;20,7068881445491
2020-05-30;2;"ruta01";653;24,1523679884269;20,8272245325047
2020-05-30;3;"ruta01";650;24,2370596160398;20,7477827077274
2020-05-30;4;"ruta01";652;24,2332967094375;20,7007477222728
2020-05-30;5;"ruta01";651;24,6466867756888;20,5583106017722
2020-05-30;6;"ruta01";652;24,667587204324;20,7810223244769
2020-05-30;7;"ruta01";651;24,7675412310964;20,4630916757425
2020-05-30;8;"ruta01";651;24,2826816180423;20,7300259514376
2020-05-30;9;"ruta01";653;24,5600290583768;21,0502429397448
2020-05-30;10;"ruta01";653;24,9250027396175;20,848312201587
2020-05-31;1;"ruta01";651;24,5696928840261;20,6250203680434
2020-05-31;2;"ruta01";650;24,6153366197813;20,7470199661735
2020-05-31;3;"ruta01";653;24,0512565737943;21,1396267455996
2020-05-31;4;"ruta01";652;25,0195263038365;20,8753241426015
2020-05-31;5;"ruta01";650;25,1294819112931;20,9578901442808
2020-05-31;6;"ruta01";652;24,401636771305;20,4879134798982
2020-05-31;7;"ruta01";652;24,9276151552976;20,8252819975459
2020-05-31;8;"ruta01";652;24,3094032856178;20,9412273337764
2020-05-31;9;"ruta01";651;25,1465220130131;21,0426297782665
2020-05-31;10;"ruta01";650;24,4472878666135;20,731400986964
2020-06-01;1;"ruta01";654;24,426820479806;21,0411875609374
2020-06-01;2;"ruta01";653;24,2824433287557;20,8568153065205
2020-06-01;3;"ruta01";649;24,6397550429068;20,5546167026762
2020-06-01;4;"ruta01";652;25,1832308531493;20,6763689084845
2020-06-01;5;"ruta01";651;24,2776292841257;20,8492692171823
2020-06-01;6;"ruta01";651;24,5641208948738;20,8575005171238
2020-06-01;7;"ruta01";652;24,8481596368085;20,8057574226213
2020-06-01;8;"ruta01";652;24,4264026497905;20,6615172867234
2020-06-01;9;"ruta01";654;24,7554537160145;20,6758512060481
2020-06-01;10;"ruta01";651;25,1217395226908;20,8769293167765
2020-06-02;1;"ruta01";653;23,6712179321189;20,932233681495
2020-06-02;2;"ruta01";651;25,7880552610574;20,951128045386
2020-06-02;3;"ruta01";653;24,4239070590269;20,9411227725607
2020-06-02;4;"ruta01";653;24,9014117685543;21,0565838029348
2020-06-02;5;"ruta01";651;24,2133979286649;20,6529668390517
2020-06-02;6;"ruta01";650;24,650599643641;20,8729229314328
2020-06-02;7;"ruta01";650;24,9328472471473;20,4482720613364
2020-06-02;8;"ruta01";652;24,1913613999265;20,7686628489688
2020-06-02;9;"ruta01";652;24,9321120469261;20,4622451312157
2020-06-02;10;"ruta01";651;24,6519850239489;20,5842989229854
2020-06-03;1;"ruta01";650;25,3333179595846;20,6884428358971
2020-06-03;2;"ruta01";652;24,9200650175002;20,6061847598837
2020-06-03;3;"ruta01";651;24,550468285501;20,8711850944832
2020-06-03;4;"ruta01";652;24,8269939548023;20,8296347298408
2020-06-03;5;"ruta01";652;24,7975808713453;20,8289826292148
2020-06-03;6;"ruta01";652;24,1580817357303;20,7102587093385
2020-06-03;7;"ruta01";652;24,6692208675648;20,6855400274539
2020-06-03;8;"ruta01";651;24,8283119457783;20,539121561195
2020-06-03;9;"ruta01";653;25,2005729093929;20,5935863150807
2020-06-03;10;"ruta01";653;24,3736808144968;20,9002205909542
2020-06-04;1;"ruta01";652;24,7699829934664;20,7519517213115
2020-06-04;2;"ruta01";649;24,6656902383757;20,8797788316662
2020-06-04;3;"ruta01";652;24,4043664617661;20,4199799188232
2020-06-04;4;"ruta01";651;24,4044941719051;20,2828994066903
2020-06-04;5;"ruta01";652;24,7826705426578;20,7142162487929
2020-06-04;6;"ruta01";653;25,4194709000902;20,4659438512438
2020-06-04;7;"ruta01";651;24,6776616323064;20,7228231642972
2020-06-04;8;"ruta01";653;24,9300702619381;20,337921227982
2020-06-04;9;"ruta01";652;24,7733663227937;20,8547194425325
2020-06-04;10;"ruta01";649;24,6793434596738;21,0486386143962
2020-06-05;1;"ruta01";650;24,5502582424601;20,4934451182955
2020-06-05;2;"ruta01";652;25,1299259850179;20,6415004306287
2020-06-05;3;"ruta01";651;25,2064310978444;20,7071544172011
2020-06-05;4;"ruta01";651;24,524914687493;20,8221671860615
2020-06-05;5;"ruta01";652;25,0519876932429;20,3947702002682
2020-06-05;6;"ruta01";653;24,3551638859907;20,9256976506374
2020-06-05;7;"ruta01";651;24,4032792751669;20,8391135493871
